estimate_id,ingredient_food_id,ingredient_name,edible_grams,weight_status,kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,fiber_g_100g,sugar_g_100g,sodium_mg_100g,cholesterol_mg_100g,nutrient_provenance_json
EST_PH_RESTAURANT_020_V1,FC001237,"Beverages, water, tap, drinking",160,ASSUMED_REFERENCE_MIXTURE,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,"{""carbs_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001237_173647"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/173647/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""cholesterol_mg_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001237_173647"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/173647/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001237_173647"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/173647/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fiber_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001237_173647"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/173647/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""kcal_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001237_173647"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/173647/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""protein_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001237_173647"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/173647/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""sodium_mg_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001237_173647"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/173647/nutrients"", ""value_for_portion"": 4.0, ""value_per_100g"": 4.0}, ""sugar_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001237_173647"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/173647/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}}"
EST_PH_RESTAURANT_020_V1,FC000612,"Salt, coarse",1,ASSUMED_REFERENCE_MIXTURE,0.0,0.0,0.0,0.0,0.0,0.0,34836.0,0.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""N019"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4342"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""N019"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4342"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""N019"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4342"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""N019"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4342"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""N019"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4342"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""N019"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4342"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""N019"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4342"", ""value_for_portion"": 34836.0, ""value_per_100g"": 34836.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""N019"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4342"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}}"
EST_PH_RESTAURANT_021_V1,FC000600,Ice cream,100,ASSUMED_REFERENCE_MIXTURE,157.0,4.2,13.7,9.5,0.5,12.9,58.0,33.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J008"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4242"", ""value_for_portion"": 13.7, ""value_per_100g"": 13.7}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J008"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4242"", ""value_for_portion"": 33.0, ""value_per_100g"": 33.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J008"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4242"", ""value_for_portion"": 9.5, ""value_per_100g"": 9.5}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J008"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4242"", ""value_for_portion"": 0.5, ""value_per_100g"": 0.5}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J008"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4242"", ""value_for_portion"": 157.0, ""value_per_100g"": 157.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J008"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4242"", ""value_for_portion"": 4.2, ""value_per_100g"": 4.2}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J008"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4242"", ""value_for_portion"": 58.0, ""value_per_100g"": 58.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J008"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4242"", ""value_for_portion"": 12.9, ""value_per_100g"": 12.9}}"
EST_PH_RESTAURANT_021_V1,FC001897,"Syrups, chocolate, fudge-type",20,ASSUMED_REFERENCE_MIXTURE,350.0,4.6,62.9,8.9,2.8,34.82,346.0,1.0,"{""carbs_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001897_168835"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/168835/nutrients"", ""value_for_portion"": 62.9, ""value_per_100g"": 62.9}, ""cholesterol_mg_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001897_168835"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/168835/nutrients"", ""value_for_portion"": 1.0, ""value_per_100g"": 1.0}, ""fat_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001897_168835"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/168835/nutrients"", ""value_for_portion"": 8.9, ""value_per_100g"": 8.9}, ""fiber_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001897_168835"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/168835/nutrients"", ""value_for_portion"": 2.8, ""value_per_100g"": 2.8}, ""kcal_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001897_168835"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/168835/nutrients"", ""value_for_portion"": 350.0, ""value_per_100g"": 350.0}, ""protein_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001897_168835"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/168835/nutrients"", ""value_for_portion"": 4.6, ""value_per_100g"": 4.6}, ""sodium_mg_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001897_168835"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/168835/nutrients"", ""value_for_portion"": 346.0, ""value_per_100g"": 346.0}, ""sugar_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001897_168835"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/168835/nutrients"", ""value_for_portion"": 34.82, ""value_per_100g"": 34.82}}"
EST_PH_RESTAURANT_022_V1,FC000600,Ice cream,100,ASSUMED_REFERENCE_MIXTURE,157.0,4.2,13.7,9.5,0.5,12.9,58.0,33.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J008"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4242"", ""value_for_portion"": 13.7, ""value_per_100g"": 13.7}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J008"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4242"", ""value_for_portion"": 33.0, ""value_per_100g"": 33.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J008"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4242"", ""value_for_portion"": 9.5, ""value_per_100g"": 9.5}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J008"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4242"", ""value_for_portion"": 0.5, ""value_per_100g"": 0.5}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J008"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4242"", ""value_for_portion"": 157.0, ""value_per_100g"": 157.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J008"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4242"", ""value_for_portion"": 4.2, ""value_per_100g"": 4.2}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J008"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4242"", ""value_for_portion"": 58.0, ""value_per_100g"": 58.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J008"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4242"", ""value_for_portion"": 12.9, ""value_per_100g"": 12.9}}"
EST_PH_RESTAURANT_022_V1,FC001196,"Cookies, sandwich type, cream-filled",20,ASSUMED_REFERENCE_MIXTURE,472.0,5.9,71.7,18.0,2.9,40.7,388.0,0.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A100"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3062"", ""value_for_portion"": 71.7, ""value_per_100g"": 71.7}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A100"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3062"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A100"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3062"", ""value_for_portion"": 18.0, ""value_per_100g"": 18.0}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A100"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3062"", ""value_for_portion"": 2.9, ""value_per_100g"": 2.9}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A100"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3062"", ""value_for_portion"": 472.0, ""value_per_100g"": 472.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A100"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3062"", ""value_for_portion"": 5.9, ""value_per_100g"": 5.9}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A100"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3062"", ""value_for_portion"": 388.0, ""value_per_100g"": 388.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A100"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3062"", ""value_for_portion"": 40.7, ""value_per_100g"": 40.7}}"
EST_PH_RESTAURANT_023_V1,FC001231,"Beverages, coffee, brewed, prepared with tap water",100,ASSUMED_REFERENCE_MIXTURE,1.0,0.12,0.0,0.02,0.0,0.0,2.0,0.0,"{""carbs_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001231_171890"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171890/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""cholesterol_mg_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001231_171890"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171890/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001231_171890"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171890/nutrients"", ""value_for_portion"": 0.02, ""value_per_100g"": 0.02}, ""fiber_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001231_171890"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171890/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""kcal_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001231_171890"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171890/nutrients"", ""value_for_portion"": 1.0, ""value_per_100g"": 1.0}, ""protein_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001231_171890"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171890/nutrients"", ""value_for_portion"": 0.12, ""value_per_100g"": 0.12}, ""sodium_mg_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001231_171890"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171890/nutrients"", ""value_for_portion"": 2.0, ""value_per_100g"": 2.0}, ""sugar_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001231_171890"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171890/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}}"
EST_PH_RESTAURANT_023_V1,FC000093,Fresh cow's milk,120,ASSUMED_REFERENCE_MIXTURE,65.0,3.3,4.8,3.6,0.0,4.5,52.0,34.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J014"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4248"", ""value_for_portion"": 4.8, ""value_per_100g"": 4.8}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J014"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4248"", ""value_for_portion"": 34.0, ""value_per_100g"": 34.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J014"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4248"", ""value_for_portion"": 3.6, ""value_per_100g"": 3.6}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J014"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4248"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J014"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4248"", ""value_for_portion"": 65.0, ""value_per_100g"": 65.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J014"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4248"", ""value_for_portion"": 3.3, ""value_per_100g"": 3.3}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J014"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4248"", ""value_for_portion"": 52.0, ""value_per_100g"": 52.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J014"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4248"", ""value_for_portion"": 4.5, ""value_per_100g"": 4.5}}"
EST_PH_RESTAURANT_023_V1,FC001237,"Beverages, water, tap, drinking",80,ASSUMED_REFERENCE_MIXTURE,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,"{""carbs_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001237_173647"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/173647/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""cholesterol_mg_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001237_173647"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/173647/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001237_173647"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/173647/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fiber_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001237_173647"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/173647/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""kcal_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001237_173647"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/173647/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""protein_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001237_173647"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/173647/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""sodium_mg_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001237_173647"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/173647/nutrients"", ""value_for_portion"": 4.0, ""value_per_100g"": 4.0}, ""sugar_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001237_173647"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/173647/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}}"
EST_PH_RESTAURANT_024_V1,FC001231,"Beverages, coffee, brewed, prepared with tap water",100,ASSUMED_REFERENCE_MIXTURE,1.0,0.12,0.0,0.02,0.0,0.0,2.0,0.0,"{""carbs_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001231_171890"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171890/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""cholesterol_mg_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001231_171890"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171890/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001231_171890"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171890/nutrients"", ""value_for_portion"": 0.02, ""value_per_100g"": 0.02}, ""fiber_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001231_171890"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171890/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""kcal_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001231_171890"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171890/nutrients"", ""value_for_portion"": 1.0, ""value_per_100g"": 1.0}, ""protein_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001231_171890"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171890/nutrients"", ""value_for_portion"": 0.12, ""value_per_100g"": 0.12}, ""sodium_mg_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001231_171890"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171890/nutrients"", ""value_for_portion"": 2.0, ""value_per_100g"": 2.0}, ""sugar_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001231_171890"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171890/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}}"
EST_PH_RESTAURANT_024_V1,FC000093,Fresh cow's milk,100,ASSUMED_REFERENCE_MIXTURE,65.0,3.3,4.8,3.6,0.0,4.5,52.0,34.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J014"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4248"", ""value_for_portion"": 4.8, ""value_per_100g"": 4.8}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J014"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4248"", ""value_for_portion"": 34.0, ""value_per_100g"": 34.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J014"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4248"", ""value_for_portion"": 3.6, ""value_per_100g"": 3.6}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J014"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4248"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J014"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4248"", ""value_for_portion"": 65.0, ""value_per_100g"": 65.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J014"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4248"", ""value_for_portion"": 3.3, ""value_per_100g"": 3.3}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J014"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4248"", ""value_for_portion"": 52.0, ""value_per_100g"": 52.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""J014"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4248"", ""value_for_portion"": 4.5, ""value_per_100g"": 4.5}}"
