food_id,batch_id,source,source_food_id,name,category,source_url
FC001587,batch-3,USDA,173796,"Beans, pinto, mature seeds, cooked, boiled, with salt","Legumes, Nuts & Seeds",https://fdc.nal.usda.gov/food-details/173796/nutrients
FC001588,batch-3,USDA,175249,"Beans, white, mature seeds, cooked, boiled, with salt","Legumes, Nuts & Seeds",https://fdc.nal.usda.gov/food-details/175249/nutrients
FC001589,batch-3,USDA,175241,"Beans, french, mature seeds, cooked, boiled, with salt","Legumes, Nuts & Seeds",https://fdc.nal.usda.gov/food-details/175241/nutrients
FC001590,batch-3,USDA,169321,"Beans, snap, green, cooked, boiled, drained, with salt","Legumes, Nuts & Seeds",https://fdc.nal.usda.gov/food-details/169321/nutrients
FC001591,batch-3,USDA,175248,"Beans, yellow, mature seeds, cooked, boiled, with salt","Legumes, Nuts & Seeds",https://fdc.nal.usda.gov/food-details/175248/nutrients
FC001592,batch-3,USDA,169283,"Soybeans, green, cooked, boiled, drained, without salt","Legumes, Nuts & Seeds",https://fdc.nal.usda.gov/food-details/169283/nutrients
FC001593,batch-3,USDA,173746,"Beans, navy, mature seeds, cooked, boiled, without salt","Legumes, Nuts & Seeds",https://fdc.nal.usda.gov/food-details/173746/nutrients
FC001594,batch-3,USDA,175198,"Beans, pink, mature seeds, cooked, boiled, without salt","Legumes, Nuts & Seeds",https://fdc.nal.usda.gov/food-details/175198/nutrients
FC001595,batch-3,USDA,169323,"Beans, snap, yellow, cooked, boiled, drained, with salt","Legumes, Nuts & Seeds",https://fdc.nal.usda.gov/food-details/169323/nutrients
FC001596,batch-3,USDA,170509,"Peas, edible-podded, cooked, boiled, drained, with salt","Legumes, Nuts & Seeds",https://fdc.nal.usda.gov/food-details/170509/nutrients
FC001597,batch-3,USDA,170105,"Peas, green, frozen, cooked, boiled, drained, with salt","Legumes, Nuts & Seeds",https://fdc.nal.usda.gov/food-details/170105/nutrients
FC001598,batch-3,USDA,172429,"Peas, split, mature seeds, cooked, boiled, without salt","Legumes, Nuts & Seeds",https://fdc.nal.usda.gov/food-details/172429/nutrients
FC001599,batch-3,USDA,173735,"Beans, black, mature seeds, cooked, boiled, without salt","Legumes, Nuts & Seeds",https://fdc.nal.usda.gov/food-details/173735/nutrients
FC001600,batch-3,USDA,175200,"Beans, pinto, mature seeds, cooked, boiled, without salt","Legumes, Nuts & Seeds",https://fdc.nal.usda.gov/food-details/175200/nutrients
FC001601,batch-3,USDA,175203,"Beans, white, mature seeds, cooked, boiled, without salt","Legumes, Nuts & Seeds",https://fdc.nal.usda.gov/food-details/175203/nutrients
FC001602,batch-3,USDA,173728,"Beans, adzuki, mature seeds, cooked, boiled, without salt","Legumes, Nuts & Seeds",https://fdc.nal.usda.gov/food-details/173728/nutrients
FC001603,batch-3,USDA,173739,"Beans, french, mature seeds, cooked, boiled, without salt","Legumes, Nuts & Seeds",https://fdc.nal.usda.gov/food-details/173739/nutrients
FC001604,batch-3,USDA,169141,"Beans, snap, green, cooked, boiled, drained, without salt","Legumes, Nuts & Seeds",https://fdc.nal.usda.gov/food-details/169141/nutrients
FC001605,batch-3,USDA,170392,"Cabbage, kimchi",Vegetables,https://fdc.nal.usda.gov/food-details/170392/nutrients
FC001606,batch-3,USDA,170542,"Sweet potato, frozen, cooked, baked, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/170542/nutrients
FC001607,batch-3,USDA,170128,"Squash, winter, acorn, cooked, baked, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/170128/nutrients
FC001608,batch-3,USDA,170099,"Okra, frozen, cooked, boiled, drained, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/170099/nutrients
FC001609,batch-3,USDA,169307,"Sweet potato, frozen, cooked, baked, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/169307/nutrients
FC001610,batch-4,USDA,169293,"Squash, winter, acorn, cooked, baked, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/169293/nutrients
FC001611,batch-4,USDA,168519,"Carrots, frozen, cooked, boiled, drained, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/168519/nutrients
FC001612,batch-4,USDA,169263,"Okra, frozen, cooked, boiled, drained, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/169263/nutrients
FC001613,batch-4,USDA,170130,"Squash, winter, butternut, cooked, baked, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/170130/nutrients
FC001614,batch-4,USDA,170548,"Turnips, frozen, cooked, boiled, drained, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/170548/nutrients
FC001615,batch-4,USDA,168494,"Asparagus, frozen, cooked, boiled, drained, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/168494/nutrients
FC001616,batch-4,USDA,170134,"Sweet potato, cooked, baked in skin, flesh, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/170134/nutrients
FC001617,batch-4,USDA,169984,"Carrots, frozen, cooked, boiled, drained, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/169984/nutrients
FC001618,batch-4,USDA,169296,"Squash, winter, butternut, cooked, baked, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/169296/nutrients
FC001619,batch-4,USDA,170060,"Turnips, frozen, cooked, boiled, drained, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/170060/nutrients
FC001620,batch-4,USDA,168521,"Cauliflower, frozen, cooked, boiled, drained, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/168521/nutrients
FC001621,batch-4,USDA,170127,"Squash, winter, all varieties, cooked, baked, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/170127/nutrients
FC001622,batch-4,USDA,170129,"Squash, winter, acorn, cooked, boiled, mashed, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/170129/nutrients
FC001623,batch-4,USDA,168483,"Sweet potato, cooked, baked in skin, flesh, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/168483/nutrients
FC001624,batch-4,USDA,170507,"Onions, frozen, whole, cooked, boiled, drained, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/170507/nutrients
FC001625,batch-4,USDA,170399,"Cauliflower, frozen, cooked, boiled, drained, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/170399/nutrients
FC001626,batch-4,USDA,170490,"Squash, winter, all varieties, cooked, baked, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/170490/nutrients
FC001627,batch-4,USDA,170538,"Squash, winter, hubbard, cooked, boiled, mashed, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/170538/nutrients
FC001628,batch-4,USDA,170101,"Onions, frozen, chopped, cooked, boiled, drained, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/170101/nutrients
FC001629,batch-4,USDA,170116,"Potatoes, frozen, whole, cooked, boiled, drained, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/170116/nutrients
FC001630,batch-4,USDA,169294,"Squash, winter, acorn, cooked, boiled, mashed, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/169294/nutrients
FC001631,batch-4,USDA,170413,"Onions, frozen, whole, cooked, boiled, drained, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/170413/nutrients
FC001632,batch-4,USDA,170536,"Squash, winter, butternut, frozen, cooked, boiled, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/170536/nutrients
FC001633,batch-4,USDA,169297,"Squash, winter, hubbard, cooked, boiled, mashed, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/169297/nutrients
FC001634,batch-4,USDA,170411,"Onions, frozen, chopped, cooked, boiled, drained, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/170411/nutrients
FC001635,batch-4,USDA,170049,"Potatoes, frozen, whole, cooked, boiled, drained, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/170049/nutrients
FC001636,batch-4,USDA,168474,"Squash, winter, butternut, frozen, cooked, boiled, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/168474/nutrients
FC001637,batch-4,USDA,170539,"Squash, winter, spaghetti, cooked, boiled, drained, or baked, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/170539/nutrients
FC001638,batch-4,USDA,169312,"Artichokes, (globe or french), frozen, cooked, boiled, drained, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/169312/nutrients
FC001639,batch-4,USDA,170516,"Peppers, sweet, green, frozen, chopped, cooked, boiled, drained, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/170516/nutrients
FC001640,batch-4,USDA,169299,"Squash, winter, spaghetti, cooked, boiled, drained, or baked, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/169299/nutrients
FC001641,batch-4,USDA,169367,"Corn, sweet, white, frozen, kernels on cob, cooked, boiled, drained, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/169367/nutrients
FC001642,batch-4,USDA,169349,"Corn, sweet, yellow, frozen, kernels on cob, cooked, boiled, drained, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/169349/nutrients
FC001643,batch-4,USDA,169366,"Corn, sweet, white, frozen, kernels on cob, cooked, boiled, drained, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/169366/nutrients
FC001644,batch-4,USDA,168401,"Corn, sweet, yellow, frozen, kernels on cob, cooked, boiled, drained, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/168401/nutrients
FC001645,batch-4,USDA,170535,"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/170535/nutrients
FC001646,batch-4,USDA,168470,"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/168470/nutrients
FC001647,batch-4,USDA,168567,"Tomatoes, sun-dried",Vegetables,https://fdc.nal.usda.gov/food-details/168567/nutrients
FC001648,batch-4,USDA,167631,"Corn, dried (Navajo)",Vegetables,https://fdc.nal.usda.gov/food-details/167631/nutrients
FC001649,batch-4,USDA,169396,"Peppers, ancho, dried",Vegetables,https://fdc.nal.usda.gov/food-details/169396/nutrients
FC001650,batch-4,USDA,168579,"Peppers, pasilla, dried",Vegetables,https://fdc.nal.usda.gov/food-details/168579/nutrients
FC001651,batch-4,USDA,169379,"Pickles, cucumber, sour",Vegetables,https://fdc.nal.usda.gov/food-details/169379/nutrients
FC001652,batch-4,USDA,169262,"Okra, frozen, unprepared",Vegetables,https://fdc.nal.usda.gov/food-details/169262/nutrients
FC001653,batch-4,USDA,170002,"Onions, dehydrated flakes",Vegetables,https://fdc.nal.usda.gov/food-details/170002/nutrients
FC001654,batch-4,USDA,168453,"Radishes, oriental, dried",Vegetables,https://fdc.nal.usda.gov/food-details/168453/nutrients
FC001655,batch-4,USDA,174665,"Figs, dried, uncooked",Fruits,https://fdc.nal.usda.gov/food-details/174665/nutrients
FC001656,batch-4,USDA,168162,"Plums, dried (prunes), uncooked",Fruits,https://fdc.nal.usda.gov/food-details/168162/nutrients
FC001657,batch-4,USDA,169121,"Pears, dried, sulfured, uncooked",Fruits,https://fdc.nal.usda.gov/food-details/169121/nutrients
FC001658,batch-4,USDA,171691,"Apples, dried, sulfured, uncooked",Fruits,https://fdc.nal.usda.gov/food-details/171691/nutrients
FC001659,batch-4,USDA,169934,"Peaches, dried, sulfured, uncooked",Fruits,https://fdc.nal.usda.gov/food-details/169934/nutrients
FC001660,batch-4,USDA,168160,"Prunes, dehydrated (low-moisture), uncooked",Fruits,https://fdc.nal.usda.gov/food-details/168160/nutrients
FC001661,batch-4,USDA,173931,"Apples, dehydrated (low moisture), sulfured, uncooked",Fruits,https://fdc.nal.usda.gov/food-details/173931/nutrients
FC001662,batch-4,USDA,169932,"Peaches, dehydrated (low-moisture), sulfured, uncooked",Fruits,https://fdc.nal.usda.gov/food-details/169932/nutrients
FC001663,batch-4,USDA,171702,"Apricots, dehydrated (low-moisture), sulfured, uncooked",Fruits,https://fdc.nal.usda.gov/food-details/171702/nutrients
FC001664,batch-4,USDA,174666,"Figs, dried, stewed",Fruits,https://fdc.nal.usda.gov/food-details/174666/nutrients
FC001665,batch-4,USDA,167785,"Mango nectar, canned",Fruits,https://fdc.nal.usda.gov/food-details/167785/nutrients
FC001666,batch-4,USDA,171703,"Apricots, frozen, sweetened",Fruits,https://fdc.nal.usda.gov/food-details/171703/nutrients
FC001667,batch-4,USDA,168158,"Blueberries, dried, sweetened",Fruits,https://fdc.nal.usda.gov/food-details/168158/nutrients
FC001668,batch-4,USDA,173951,"Blueberries, frozen, sweetened",Fruits,https://fdc.nal.usda.gov/food-details/173951/nutrients
FC001669,batch-4,USDA,169099,"Orange juice, canned, unsweetened",Fruits,https://fdc.nal.usda.gov/food-details/169099/nutrients
FC001670,batch-4,USDA,169116,"Peaches, frozen, sliced, sweetened",Fruits,https://fdc.nal.usda.gov/food-details/169116/nutrients
FC001671,batch-4,USDA,168182,"Pears, canned, heavy syrup, drained",Fruits,https://fdc.nal.usda.gov/food-details/168182/nutrients
FC001672,batch-4,USDA,168183,"Plums, canned, heavy syrup, drained",Fruits,https://fdc.nal.usda.gov/food-details/168183/nutrients
FC001673,batch-4,USDA,167757,"Raspberries, frozen, red, sweetened",Fruits,https://fdc.nal.usda.gov/food-details/167757/nutrients
FC001674,batch-4,USDA,169946,"Pineapple, frozen, chunks, sweetened",Fruits,https://fdc.nal.usda.gov/food-details/169946/nutrients
FC001675,batch-4,USDA,168181,"Peaches, canned, heavy syrup, drained",Fruits,https://fdc.nal.usda.gov/food-details/168181/nutrients
FC001676,batch-4,USDA,167768,"Apricots, canned, heavy syrup, drained",Fruits,https://fdc.nal.usda.gov/food-details/167768/nutrients
FC001677,batch-4,USDA,167767,"Pineapple, canned, juice pack, drained",Fruits,https://fdc.nal.usda.gov/food-details/167767/nutrients
FC001678,batch-4,USDA,168174,"Strawberries, frozen, sweetened, sliced",Fruits,https://fdc.nal.usda.gov/food-details/168174/nutrients
FC001679,batch-4,USDA,169094,"Olives, ripe, canned (small-extra large)",Fruits,https://fdc.nal.usda.gov/food-details/169094/nutrients
FC001680,batch-4,USDA,168179,"Blueberries, canned, light syrup, drained",Fruits,https://fdc.nal.usda.gov/food-details/168179/nutrients
FC001681,batch-4,USDA,169799,"Blueberries, wild, frozen (Alaska Native)",Fruits,https://fdc.nal.usda.gov/food-details/169799/nutrients
FC001682,batch-4,USDA,169096,"Olives, pickled, canned or bottled, green",Fruits,https://fdc.nal.usda.gov/food-details/169096/nutrients
FC001683,batch-4,USDA,168161,"Prunes, dehydrated (low-moisture), stewed",Fruits,https://fdc.nal.usda.gov/food-details/168161/nutrients
FC001684,batch-4,USDA,167769,"Cherries, sour, canned, water pack, drained",Fruits,https://fdc.nal.usda.gov/food-details/167769/nutrients
FC001685,batch-4,USDA,172673,"Bread, egg",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172673/nutrients
FC001686,batch-4,USDA,174901,"Bagels, egg",Bread & Bakery,https://fdc.nal.usda.gov/food-details/174901/nutrients
FC001687,batch-4,USDA,172686,"Bread, wheat",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172686/nutrients
FC001688,batch-4,USDA,167533,"Bagels, wheat",Bread & Bakery,https://fdc.nal.usda.gov/food-details/167533/nutrients
FC001689,batch-4,USDA,167944,"Bread, cheese",Bread & Bakery,https://fdc.nal.usda.gov/food-details/167944/nutrients
FC001690,batch-4,USDA,167943,"Bread, potato",Bread & Bakery,https://fdc.nal.usda.gov/food-details/167943/nutrients
FC001691,batch-4,USDA,172795,"Rolls, french",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172795/nutrients
FC001692,batch-4,USDA,174913,"Bread, Italian",Bread & Bakery,https://fdc.nal.usda.gov/food-details/174913/nutrients
FC001693,batch-4,USDA,172678,"Bread, oatmeal",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172678/nutrients
FC001694,batch-4,USDA,174980,"Crackers, milk",Bread & Bakery,https://fdc.nal.usda.gov/food-details/174980/nutrients
FC001695,batch-4,USDA,171849,"Bread, cinnamon",Bread & Bakery,https://fdc.nal.usda.gov/food-details/171849/nutrients
FC001696,batch-4,USDA,172676,"Bread, oat bran",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172676/nutrients
FC001697,batch-4,USDA,172666,"Bagels, oat bran",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172666/nutrients
FC001698,batch-4,USDA,174923,"Bread, rice bran",Bread & Bakery,https://fdc.nal.usda.gov/food-details/174923/nutrients
FC001699,batch-4,USDA,172722,"Cookies, fortune",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172722/nutrients
FC001700,batch-4,USDA,172721,"Cookies, fig bars",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172721/nutrients
FC001701,batch-4,USDA,172724,"Cookies, molasses",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172724/nutrients
FC001702,batch-4,USDA,172769,"Muffins, oat bran",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172769/nutrients
FC001703,batch-4,USDA,171852,"Bagels, multigrain",Bread & Bakery,https://fdc.nal.usda.gov/food-details/171852/nutrients
FC001704,batch-4,USDA,167532,"Bread, white wheat",Bread & Bakery,https://fdc.nal.usda.gov/food-details/167532/nutrients
FC001705,batch-4,USDA,175027,"Rolls, dinner, egg",Bread & Bakery,https://fdc.nal.usda.gov/food-details/175027/nutrients
FC001706,batch-4,USDA,175029,"Rolls, dinner, rye",Bread & Bakery,https://fdc.nal.usda.gov/food-details/175029/nutrients
FC001707,batch-4,USDA,172674,"Bread, egg, toasted",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172674/nutrients
FC001708,batch-4,USDA,174918,"Bread, pumpernickel",Bread & Bakery,https://fdc.nal.usda.gov/food-details/174918/nutrients
FC001709,batch-4,USDA,172685,"Bread, rye, toasted",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172685/nutrients
FC001710,batch-5,USDA,168126,"Rolls, pumpernickel",Bread & Bakery,https://fdc.nal.usda.gov/food-details/168126/nutrients
FC001711,batch-5,USDA,172672,"Bread, cracked-wheat",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172672/nutrients
FC001712,batch-5,USDA,174929,"Bread, sticks, plain",Bread & Bakery,https://fdc.nal.usda.gov/food-details/174929/nutrients
FC001713,batch-5,USDA,174956,"Cookies, gingersnaps",Bread & Bakery,https://fdc.nal.usda.gov/food-details/174956/nutrients
FC001714,batch-5,USDA,172741,"Crackers, matzo, egg",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172741/nutrients
FC001715,batch-5,USDA,171838,"Crackers, multigrain",Bread & Bakery,https://fdc.nal.usda.gov/food-details/171838/nutrients
FC001716,batch-5,USDA,174981,"Crackers, rusk toast",Bread & Bakery,https://fdc.nal.usda.gov/food-details/174981/nutrients
FC001717,batch-5,USDA,174107,"Rolls, dinner, sweet",Bread & Bakery,https://fdc.nal.usda.gov/food-details/174107/nutrients
FC001718,batch-5,USDA,175030,"Rolls, dinner, wheat",Bread & Bakery,https://fdc.nal.usda.gov/food-details/175030/nutrients
FC001719,batch-5,USDA,172687,"Bread, wheat, toasted",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172687/nutrients
FC001720,batch-5,USDA,172749,"Crackers, whole-wheat",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172749/nutrients
FC001721,batch-5,USDA,171850,"Bread, wheat, sprouted",Bread & Bakery,https://fdc.nal.usda.gov/food-details/171850/nutrients
FC001722,batch-5,USDA,171867,"Cookies, Marie biscuit",Bread & Bakery,https://fdc.nal.usda.gov/food-details/171867/nutrients
FC001723,batch-5,USDA,172740,"Crackers, matzo, plain",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172740/nutrients
FC001724,batch-5,USDA,172664,"Bagels, cinnamon-raisin",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172664/nutrients
FC001725,batch-5,USDA,172679,"Bread, oatmeal, toasted",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172679/nutrients
FC001726,batch-5,USDA,172680,"Bread, raisin, enriched",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172680/nutrients
FC001727,batch-5,USDA,172761,"Muffins, English, wheat",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172761/nutrients
FC001728,batch-5,USDA,175028,"Rolls, dinner, oat bran",Bread & Bakery,https://fdc.nal.usda.gov/food-details/175028/nutrients
FC001729,batch-5,USDA,172677,"Bread, oat bran, toasted",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172677/nutrients
FC001730,batch-5,USDA,174916,"Bread, pita, whole-wheat",Bread & Bakery,https://fdc.nal.usda.gov/food-details/174916/nutrients
FC001731,batch-5,USDA,174930,"Bread, stuffing, dry mix",Bread & Bakery,https://fdc.nal.usda.gov/food-details/174930/nutrients
FC001732,batch-5,USDA,171856,"Crackers, water biscuits",Bread & Bakery,https://fdc.nal.usda.gov/food-details/171856/nutrients
FC001733,batch-5,USDA,174985,"Crackers, wheat, regular",Bread & Bakery,https://fdc.nal.usda.gov/food-details/174985/nutrients
FC001734,batch-5,USDA,174092,"Bagels, whole grain white",Bread & Bakery,https://fdc.nal.usda.gov/food-details/174092/nutrients
FC001735,batch-5,USDA,172817,"Bread, raisin, unenriched",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172817/nutrients
FC001736,batch-5,USDA,175044,"Bread, rice bran, toasted",Bread & Bakery,https://fdc.nal.usda.gov/food-details/175044/nutrients
FC001737,batch-5,USDA,172714,"Cookies, chocolate wafers",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172714/nutrients
FC001738,batch-5,USDA,171847,"Cookies, coconut macaroon",Bread & Bakery,https://fdc.nal.usda.gov/food-details/171847/nutrients
FC001739,batch-5,USDA,174960,"Cookies, oatmeal, dry mix",Bread & Bakery,https://fdc.nal.usda.gov/food-details/174960/nutrients
FC001740,batch-5,USDA,174975,"Crackers, cheese, regular",Bread & Bakery,https://fdc.nal.usda.gov/food-details/174975/nutrients
FC001741,batch-5,USDA,172739,"Crackers, crispbread, rye",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172739/nutrients
FC001742,batch-5,USDA,175059,"Crackers, wheat, low salt",Bread & Bakery,https://fdc.nal.usda.gov/food-details/175059/nutrients
FC001743,batch-5,USDA,167633,"Bread, kneel down (Navajo)",Bread & Bakery,https://fdc.nal.usda.gov/food-details/167633/nutrients
FC001744,batch-5,USDA,174966,"Cookies, raisin, soft-type",Bread & Bakery,https://fdc.nal.usda.gov/food-details/174966/nutrients
FC001745,batch-5,USDA,172794,"Rolls, dinner, whole-wheat",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172794/nutrients
FC001746,batch-5,USDA,174907,"Bread, boston brown, canned",Bread & Bakery,https://fdc.nal.usda.gov/food-details/174907/nutrients
FC001747,batch-5,USDA,174920,"Bread, reduced-calorie, rye",Bread & Bakery,https://fdc.nal.usda.gov/food-details/174920/nutrients
FC001748,batch-5,USDA,172766,"Muffins, blueberry, dry mix",Bread & Bakery,https://fdc.nal.usda.gov/food-details/172766/nutrients
FC001749,batch-5,USDA,175004,"Muffins, corn, toaster-type",Bread & Bakery,https://fdc.nal.usda.gov/food-details/175004/nutrients
FC001750,batch-5,USDA,171170,"Gravy, mushroom, canned",Condiments,https://fdc.nal.usda.gov/food-details/171170/nutrients
FC001751,batch-5,USDA,168556,Catsup,Condiments,https://fdc.nal.usda.gov/food-details/168556/nutrients
FC001752,batch-5,USDA,169660,"Syrups, malt",Condiments,https://fdc.nal.usda.gov/food-details/169660/nutrients
FC001753,batch-5,USDA,169661,"Syrups, maple",Condiments,https://fdc.nal.usda.gov/food-details/169661/nutrients
FC001754,batch-5,USDA,173469,"Vinegar, cider",Condiments,https://fdc.nal.usda.gov/food-details/173469/nutrients
FC001755,batch-5,USDA,174523,"Sauce, barbecue",Condiments,https://fdc.nal.usda.gov/food-details/174523/nutrients
FC001756,batch-5,USDA,171329,"Spices, paprika",Condiments,https://fdc.nal.usda.gov/food-details/171329/nutrients
FC001757,batch-5,USDA,170934,"Spices, saffron",Condiments,https://fdc.nal.usda.gov/food-details/170934/nutrients
FC001758,batch-5,USDA,169662,"Syrups, sorghum",Condiments,https://fdc.nal.usda.gov/food-details/169662/nutrients
FC001759,batch-5,USDA,170917,"Spices, bay leaf",Condiments,https://fdc.nal.usda.gov/food-details/170917/nutrients
FC001760,batch-5,USDA,170919,"Spices, cardamom",Condiments,https://fdc.nal.usda.gov/food-details/170919/nutrients
FC001761,batch-5,USDA,171565,"Gravy, brown, dry",Condiments,https://fdc.nal.usda.gov/food-details/171565/nutrients
FC001762,batch-5,USDA,170925,"Spices, dill seed",Condiments,https://fdc.nal.usda.gov/food-details/170925/nutrients
FC001763,batch-5,USDA,168088,"Syrups, grenadine",Condiments,https://fdc.nal.usda.gov/food-details/168088/nutrients
FC001764,batch-5,USDA,172241,"Vinegar, balsamic",Condiments,https://fdc.nal.usda.gov/food-details/172241/nutrients
FC001765,batch-5,USDA,172240,"Vinegar, red wine",Condiments,https://fdc.nal.usda.gov/food-details/172240/nutrients
FC001766,batch-5,USDA,169381,"Catsup, low sodium",Condiments,https://fdc.nal.usda.gov/food-details/169381/nutrients
FC001767,batch-5,USDA,171169,"Gravy, au jus, dry",Condiments,https://fdc.nal.usda.gov/food-details/171169/nutrients
FC001768,batch-5,USDA,171569,"Gravy, turkey, dry",Condiments,https://fdc.nal.usda.gov/food-details/171569/nutrients
FC001769,batch-5,USDA,171833,"Sauce, horseradish",Condiments,https://fdc.nal.usda.gov/food-details/171833/nutrients
FC001770,batch-5,USDA,171316,"Spices, anise seed",Condiments,https://fdc.nal.usda.gov/food-details/171316/nutrients
FC001771,batch-5,USDA,170923,"Spices, cumin seed",Condiments,https://fdc.nal.usda.gov/food-details/170923/nutrients
FC001772,batch-5,USDA,171330,"Spices, poppy seed",Condiments,https://fdc.nal.usda.gov/food-details/171330/nutrients
FC001773,batch-5,USDA,168836,"Syrups, corn, dark",Condiments,https://fdc.nal.usda.gov/food-details/168836/nutrients
FC001774,batch-5,USDA,169878,"Syrups, sugar free",Condiments,https://fdc.nal.usda.gov/food-details/169878/nutrients
FC001775,batch-5,USDA,172237,"Vinegar, distilled",Condiments,https://fdc.nal.usda.gov/food-details/172237/nutrients
FC001776,batch-5,USDA,171567,"Gravy, chicken, dry",Condiments,https://fdc.nal.usda.gov/food-details/171567/nutrients
FC001777,batch-5,USDA,170920,"Spices, celery seed",Condiments,https://fdc.nal.usda.gov/food-details/170920/nutrients
FC001778,batch-5,USDA,171323,"Spices, fennel seed",Condiments,https://fdc.nal.usda.gov/food-details/171323/nutrients
FC001779,batch-5,USDA,168837,"Syrups, corn, light",Condiments,https://fdc.nal.usda.gov/food-details/168837/nutrients
FC001780,batch-5,USDA,171317,"Spices, basil, dried",Condiments,https://fdc.nal.usda.gov/food-details/171317/nutrients
FC001781,batch-5,USDA,170918,"Spices, caraway seed",Condiments,https://fdc.nal.usda.gov/food-details/170918/nutrients
FC001782,batch-5,USDA,171319,"Spices, chili powder",Condiments,https://fdc.nal.usda.gov/food-details/171319/nutrients
FC001783,batch-5,USDA,170924,"Spices, curry powder",Condiments,https://fdc.nal.usda.gov/food-details/170924/nutrients
FC001784,batch-5,USDA,170927,"Spices, mace, ground",Condiments,https://fdc.nal.usda.gov/food-details/170927/nutrients
FC001785,batch-5,USDA,171327,"Spices, onion powder",Condiments,https://fdc.nal.usda.gov/food-details/171327/nutrients
FC001786,batch-5,USDA,170935,"Spices, sage, ground",Condiments,https://fdc.nal.usda.gov/food-details/170935/nutrients
FC001787,batch-5,USDA,170938,"Spices, thyme, dried",Condiments,https://fdc.nal.usda.gov/food-details/170938/nutrients
FC001788,batch-5,USDA,171168,"Gravy, au jus, canned",Condiments,https://fdc.nal.usda.gov/food-details/171168/nutrients
