food_id,batch_id,source,source_food_id,name,category,source_url
FC000968,batch-4,FNRI,M040,Polvoron,Sweets & Sweeteners,https://i.fnri.dost.gov.ph/fct/library/report/4311
FC000969,batch-4,FNRI,M042,"Sugar, brown",Sweets & Sweeteners,https://i.fnri.dost.gov.ph/fct/library/report/4313
FC000970,batch-4,FNRI,M043,"Sugar, crude, pakaskas",Sweets & Sweeteners,https://i.fnri.dost.gov.ph/fct/library/report/4314
FC000971,batch-4,FNRI,M044,"Sugar, crude, panocha",Sweets & Sweeteners,https://i.fnri.dost.gov.ph/fct/library/report/4315
FC000972,batch-4,FNRI,M045,"Sugar, pwdr",Sweets & Sweeteners,https://i.fnri.dost.gov.ph/fct/library/report/4316
FC000973,batch-4,FNRI,M046,"Sugar, white, refined",Sweets & Sweeteners,https://i.fnri.dost.gov.ph/fct/library/report/4317
FC000974,batch-4,FNRI,M048,"Syrup, molasses, cane",Sweets & Sweeteners,https://i.fnri.dost.gov.ph/fct/library/report/4319
FC000975,batch-4,FNRI,M049,"Tamarind, candied",Sweets & Sweeteners,https://i.fnri.dost.gov.ph/fct/library/report/4320
FC000976,batch-4,FNRI,M051,"Sugar, coconut sap",Sweets & Sweeteners,https://i.fnri.dost.gov.ph/fct/library/report/4322
FC000977,batch-4,FNRI,M052,"Syrup, coconut sap",Sweets & Sweeteners,https://i.fnri.dost.gov.ph/fct/library/report/4323
FC000978,batch-4,FNRI,N001,"Bilimbi, dried",Condiments,https://i.fnri.dost.gov.ph/fct/library/report/4324
FC000979,batch-4,FNRI,N002,"Bouillon cube, beef",Condiments,https://i.fnri.dost.gov.ph/fct/library/report/4325
FC000980,batch-4,FNRI,N003,"Bouillon cube, chicken",Condiments,https://i.fnri.dost.gov.ph/fct/library/report/4326
FC000981,batch-4,FNRI,N006,"Clam paste, ginamos",Condiments,https://i.fnri.dost.gov.ph/fct/library/report/4329
FC000982,batch-4,FNRI,N008,"Fish paste, balatohan",Condiments,https://i.fnri.dost.gov.ph/fct/library/report/4331
FC000983,batch-4,FNRI,N009,"Fish paste, ginamos",Condiments,https://i.fnri.dost.gov.ph/fct/library/report/4332
FC000984,batch-4,FNRI,N010,"Fish paste, siganid fry",Condiments,https://i.fnri.dost.gov.ph/fct/library/report/4333
FC000985,batch-4,FNRI,N014,Lemon grass lvs,Condiments,https://i.fnri.dost.gov.ph/fct/library/report/4337
FC000986,batch-4,FNRI,N015,"Lemon grass lvs, boiled",Condiments,https://i.fnri.dost.gov.ph/fct/library/report/4338
FC000987,batch-4,FNRI,N016,"Banana, flowers, dried",Condiments,https://i.fnri.dost.gov.ph/fct/library/report/4339
FC000988,batch-4,FNRI,N017,Oyster paste,Condiments,https://i.fnri.dost.gov.ph/fct/library/report/4340
FC000989,batch-4,FNRI,N018,"Safflower, flowers, dried",Condiments,https://i.fnri.dost.gov.ph/fct/library/report/4341
FC000990,batch-4,FNRI,N022,"Shrimp paste, bastos",Condiments,https://i.fnri.dost.gov.ph/fct/library/report/4345
FC000991,batch-4,FNRI,N028,"Vinegar, palm",Condiments,https://i.fnri.dost.gov.ph/fct/library/report/4351
FC000992,batch-4,FNRI,N029,"Vinegar, pineapple",Condiments,https://i.fnri.dost.gov.ph/fct/library/report/4352
FC000993,batch-4,FNRI,P001,"Beer, lager type",Alcoholic Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4355
FC000994,batch-4,FNRI,P002,"Palm sap, fermented",Alcoholic Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4356
FC000995,batch-4,FNRI,P003,Rum,Alcoholic Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4357
FC000996,batch-4,FNRI,P004,"Sugarcane, fermented",Alcoholic Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4358
FC000997,batch-4,FNRI,P005,"Wine, Chinese",Alcoholic Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4359
FC000998,batch-4,FNRI,Q002,"Choc-flvr drink, prep",Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4361
FC000999,batch-4,FNRI,Q003,"Choc-flvr drink, pwdr",Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4362
FC001000,batch-4,FNRI,Q004,"Choc-flvr drink, UHT",Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4363
FC001001,batch-4,FNRI,Q009,"Cocoa, pwdr, local",Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4368
FC001002,batch-4,FNRI,Q016,"Fruit jce drnk conc, calamansi",Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4375
FC001003,batch-4,FNRI,Q019,"Fruit jce drnk conc, guyabano",Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4378
FC001004,batch-4,FNRI,Q020,"Fruit jce drnk conc, mango",Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4379
FC001005,batch-4,FNRI,Q021,"Fruit jce drnk conc, orange",Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4380
FC001006,batch-4,FNRI,Q043,"Juice, apple, cnd",Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4402
FC001007,batch-4,FNRI,Q044,"Juice, calamansi (nectar)",Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4403
FC001008,batch-4,FNRI,Q045,"Juice, mango",Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4404
FC001009,batch-4,FNRI,Q046,"Juice, orange, unsweetn, cnd",Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4405
FC001010,batch-4,FNRI,Q048,"Juice, pineapple, cnd",Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4407
FC001011,batch-4,FNRI,Q049,"Juice, sugarcane",Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4408
FC001012,batch-4,FNRI,Q050,"Juice, tomato, cnd",Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4409
FC001013,batch-4,FNRI,Q051,"Lemon tea drink, ttb",Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4410
FC001014,batch-4,FNRI,Q053,"Softdrink, cola",Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4412
FC001015,batch-4,FNRI,Q054,"Softdrink, orange flvr",Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4413
FC001016,batch-4,FNRI,Q059,Soybean milk drnk,Beverages,https://i.fnri.dost.gov.ph/fct/library/report/4418
FC001017,batch-4,FNRI,Q062,"Tea, prep w/ water, no sugar",Beverages,https://i.fnri.dost.gov.ph/fct/library/report/5008
FC001018,batch-4,FNRI,R001,Cheese pimiento sandwich,Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4421
FC001019,batch-4,FNRI,R006,Glutinous rice w/ mung bean & cocomilk,Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4426
FC001020,batch-4,FNRI,R007,Hamburger sandwich w/ coleslaw,Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4427
FC001021,batch-4,FNRI,R008,"Hamburger sandwich, reg",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4428
FC001022,batch-4,FNRI,R009,Meat pie,Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4429
FC001023,batch-4,FNRI,R010,Meat roll,Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4430
FC001024,batch-4,FNRI,R014,"Spaghetti, meat balls & tomato sce, cnd",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4434
FC001025,batch-4,FNRI,R015,"Spaghetti, Vienna sausage & tomato sce, cnd",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4435
FC001026,batch-4,FNRI,R020,Pineapple pie,Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4440
FC001027,batch-4,FNRI,R021,Pizza pie,Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4441
FC001028,batch-4,FNRI,R022,"Milk fish, w/ black beans, cnd",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4442
FC001029,batch-4,FNRI,R023,"Spring roll, crab, unckd",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4443
FC001030,batch-4,FNRI,R024,"Spring roll, fish, unckd",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4444
FC001031,batch-4,FNRI,R025,"Spring roll, shrimp, unckd",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4445
FC001032,batch-4,FNRI,R028,"Beef callos, cnd",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4448
FC001033,batch-4,FNRI,R029,"Beef curry, cnd",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4449
FC001034,batch-4,FNRI,R032,"Beef roll, mechado, cnd",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4452
FC001035,batch-4,FNRI,R033,"Beef roll, morcon, cnd",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4453
FC001036,batch-4,FNRI,R034,"Beef steak, cnd",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4454
FC001037,batch-4,FNRI,R035,"Beef stew, cnd",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4455
FC001038,batch-4,FNRI,R040,"Chicken stew, cnd",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4460
FC001039,batch-4,FNRI,R042,"Duck meat, pato tim, cnd",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4462
FC001040,batch-4,FNRI,R052,"Pork afritada, cnd",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4472
FC001041,batch-4,FNRI,R054,"Pork humba, cnd",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4474
FC001042,batch-4,FNRI,R057,"Pork leg, pinaksiw, cnd",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4477
FC001043,batch-4,FNRI,R058,"Pork pastel, cnd",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4478
FC001044,batch-4,FNRI,R060,"Pork, roasted, pinaksiw, cnd",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4480
FC001045,batch-4,FNRI,R062,"Spring roll, beef, unckd",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4482
FC001046,batch-4,FNRI,R063,"Spring roll, chicken, unckd",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4483
FC001047,batch-4,FNRI,R072,"Soup, chicken noodle, cnd",Prepared Foods,https://i.fnri.dost.gov.ph/fct/library/report/4492
FC001048,batch-5,USDA,175167,"Fish, salmon, Atlantic, farmed, raw",Fish & Seafood,https://fdc.nal.usda.gov/food-details/175167/nutrients
FC001049,batch-5,USDA,175168,"Fish, salmon, Atlantic, farmed, cooked, dry heat",Fish & Seafood,https://fdc.nal.usda.gov/food-details/175168/nutrients
FC001050,batch-5,USDA,173686,"Fish, salmon, Atlantic, wild, raw",Fish & Seafood,https://fdc.nal.usda.gov/food-details/173686/nutrients
FC001051,batch-5,USDA,171998,"Fish, salmon, Atlantic, wild, cooked, dry heat",Fish & Seafood,https://fdc.nal.usda.gov/food-details/171998/nutrients
FC001052,batch-5,USDA,175136,"Fish, salmon, coho, wild, raw",Fish & Seafood,https://fdc.nal.usda.gov/food-details/175136/nutrients
FC001053,batch-5,USDA,173719,"Fish, salmon, coho, wild, cooked, dry heat",Fish & Seafood,https://fdc.nal.usda.gov/food-details/173719/nutrients
FC001054,batch-5,USDA,173691,"Fish, salmon, sockeye, raw",Fish & Seafood,https://fdc.nal.usda.gov/food-details/173691/nutrients
FC001055,batch-5,USDA,173692,"Fish, salmon, sockeye, cooked, dry heat",Fish & Seafood,https://fdc.nal.usda.gov/food-details/173692/nutrients
FC001056,batch-5,USDA,175138,"Fish, salmon, pink, raw",Fish & Seafood,https://fdc.nal.usda.gov/food-details/175138/nutrients
FC001057,batch-5,USDA,172001,"Fish, salmon, pink, cooked, dry heat",Fish & Seafood,https://fdc.nal.usda.gov/food-details/172001/nutrients
FC001058,batch-5,USDA,173690,"Fish, salmon, pink, canned, total can contents",Fish & Seafood,https://fdc.nal.usda.gov/food-details/173690/nutrients
FC001059,batch-5,USDA,173693,"Fish, salmon, sockeye, canned, drained solids",Fish & Seafood,https://fdc.nal.usda.gov/food-details/173693/nutrients
FC001060,batch-5,USDA,173717,"Fish, trout, rainbow, farmed, raw",Fish & Seafood,https://fdc.nal.usda.gov/food-details/173717/nutrients
FC001061,batch-5,USDA,173718,"Fish, trout, rainbow, farmed, cooked, dry heat",Fish & Seafood,https://fdc.nal.usda.gov/food-details/173718/nutrients
FC001062,batch-5,USDA,175154,"Fish, trout, rainbow, wild, raw",Fish & Seafood,https://fdc.nal.usda.gov/food-details/175154/nutrients
FC001063,batch-5,USDA,175155,"Fish, trout, rainbow, wild, cooked, dry heat",Fish & Seafood,https://fdc.nal.usda.gov/food-details/175155/nutrients
FC001064,batch-5,USDA,171955,"Fish, cod, Atlantic, raw",Fish & Seafood,https://fdc.nal.usda.gov/food-details/171955/nutrients
FC001065,batch-5,USDA,171956,"Fish, cod, Atlantic, cooked, dry heat",Fish & Seafood,https://fdc.nal.usda.gov/food-details/171956/nutrients
FC001066,batch-5,USDA,174191,"Fish, cod, Pacific, raw (may have been previously frozen)",Fish & Seafood,https://fdc.nal.usda.gov/food-details/174191/nutrients
FC001067,batch-5,USDA,175178,"Fish, cod, Pacific, cooked",Fish & Seafood,https://fdc.nal.usda.gov/food-details/175178/nutrients
FC001068,batch-5,USDA,171964,"Fish, haddock, raw",Fish & Seafood,https://fdc.nal.usda.gov/food-details/171964/nutrients
FC001069,batch-5,USDA,174198,"Fish, haddock, cooked, dry heat",Fish & Seafood,https://fdc.nal.usda.gov/food-details/174198/nutrients
FC001070,batch-5,USDA,174199,"Fish, haddock, smoked",Fish & Seafood,https://fdc.nal.usda.gov/food-details/174199/nutrients
FC001071,batch-5,USDA,173725,"Fish, pollock, Alaska, raw",Fish & Seafood,https://fdc.nal.usda.gov/food-details/173725/nutrients
FC001072,batch-5,USDA,173726,"Fish, pollock, Alaska, cooked",Fish & Seafood,https://fdc.nal.usda.gov/food-details/173726/nutrients
FC001073,batch-5,USDA,174200,"Fish, halibut, Atlantic and Pacific, raw",Fish & Seafood,https://fdc.nal.usda.gov/food-details/174200/nutrients
FC001074,batch-5,USDA,174201,"Fish, halibut, Atlantic and Pacific, cooked, dry heat",Fish & Seafood,https://fdc.nal.usda.gov/food-details/174201/nutrients
FC001075,batch-5,USDA,174220,"Mollusks, scallop, mixed species, raw",Fish & Seafood,https://fdc.nal.usda.gov/food-details/174220/nutrients
FC001076,batch-5,USDA,167742,"Mollusks, scallop, (bay and sea), cooked, steamed",Fish & Seafood,https://fdc.nal.usda.gov/food-details/167742/nutrients
FC001077,batch-5,USDA,174221,"Mollusks, scallop, mixed species, cooked, breaded and fried",Fish & Seafood,https://fdc.nal.usda.gov/food-details/174221/nutrients
FC001078,batch-5,USDA,174208,"Crustaceans, lobster, northern, raw",Fish & Seafood,https://fdc.nal.usda.gov/food-details/174208/nutrients
FC001079,batch-5,USDA,174209,"Crustaceans, lobster, northern, cooked, moist heat",Fish & Seafood,https://fdc.nal.usda.gov/food-details/174209/nutrients
FC001080,batch-5,USDA,170379,"Broccoli, raw",Vegetables,https://fdc.nal.usda.gov/food-details/170379/nutrients
FC001081,batch-5,USDA,169967,"Broccoli, cooked, boiled, drained, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/169967/nutrients
FC001082,batch-5,USDA,169969,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/169969/nutrients
FC001083,batch-5,USDA,169404,"Broccoli, chinese, raw",Vegetables,https://fdc.nal.usda.gov/food-details/169404/nutrients
FC001084,batch-5,USDA,168462,"Spinach, raw",Vegetables,https://fdc.nal.usda.gov/food-details/168462/nutrients
FC001085,batch-5,USDA,168463,"Spinach, cooked, boiled, drained, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/168463/nutrients
FC001086,batch-5,USDA,169288,"Spinach, frozen, chopped or leaf, cooked, boiled, drained, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/169288/nutrients
FC001087,batch-5,USDA,170383,"Brussels sprouts, raw",Vegetables,https://fdc.nal.usda.gov/food-details/170383/nutrients
FC001088,batch-5,USDA,169971,"Brussels sprouts, cooked, boiled, drained, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/169971/nutrients
FC001089,batch-5,USDA,169973,"Brussels sprouts, frozen, cooked, boiled, drained, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/169973/nutrients
FC001090,batch-5,USDA,169205,"Artichokes, (globe or french), raw",Vegetables,https://fdc.nal.usda.gov/food-details/169205/nutrients
FC001091,batch-5,USDA,168386,"Artichokes, (globe or french), cooked, boiled, drained, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/168386/nutrients
FC001092,batch-5,USDA,168388,"Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/168388/nutrients
FC001093,batch-5,USDA,168389,"Asparagus, raw",Vegetables,https://fdc.nal.usda.gov/food-details/168389/nutrients
FC001094,batch-5,USDA,168390,"Asparagus, cooked, boiled, drained",Vegetables,https://fdc.nal.usda.gov/food-details/168390/nutrients
FC001095,batch-5,USDA,169209,"Asparagus, frozen, cooked, boiled, drained, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/169209/nutrients
FC001096,batch-5,USDA,169387,"Arugula, raw",Vegetables,https://fdc.nal.usda.gov/food-details/169387/nutrients
FC001097,batch-5,USDA,169246,"Leeks, (bulb and lower leaf-portion), raw",Vegetables,https://fdc.nal.usda.gov/food-details/169246/nutrients
FC001098,batch-5,USDA,168426,"Leeks, (bulb and lower leaf-portion), cooked, boiled, drained, without salt",Vegetables,https://fdc.nal.usda.gov/food-details/168426/nutrients
FC001099,batch-5,USDA,169385,"Fennel, bulb, raw",Vegetables,https://fdc.nal.usda.gov/food-details/169385/nutrients
FC001100,batch-5,USDA,171711,"Blueberries, raw",Fruits,https://fdc.nal.usda.gov/food-details/171711/nutrients
FC001101,batch-5,USDA,173950,"Blueberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)",Fruits,https://fdc.nal.usda.gov/food-details/173950/nutrients
FC001102,batch-5,USDA,167755,"Raspberries, raw",Fruits,https://fdc.nal.usda.gov/food-details/167755/nutrients
FC001103,batch-5,USDA,168209,"Raspberries, frozen, red, unsweetened",Fruits,https://fdc.nal.usda.gov/food-details/168209/nutrients
FC001104,batch-5,USDA,173946,"Blackberries, raw",Fruits,https://fdc.nal.usda.gov/food-details/173946/nutrients
FC001105,batch-5,USDA,171710,"Blackberries, frozen, unsweetened",Fruits,https://fdc.nal.usda.gov/food-details/171710/nutrients
FC001106,batch-5,USDA,171722,"Cranberries, raw",Fruits,https://fdc.nal.usda.gov/food-details/171722/nutrients
FC001107,batch-5,USDA,171723,"Cranberries, dried, sweetened (Includes foods for USDA's Food Distribution Program)",Fruits,https://fdc.nal.usda.gov/food-details/171723/nutrients
FC001108,batch-5,USDA,171697,"Apricots, raw",Fruits,https://fdc.nal.usda.gov/food-details/171697/nutrients
FC001109,batch-5,USDA,173941,"Apricots, dried, sulfured, uncooked",Fruits,https://fdc.nal.usda.gov/food-details/173941/nutrients
FC001110,batch-5,USDA,168153,"Kiwifruit, green, raw",Fruits,https://fdc.nal.usda.gov/food-details/168153/nutrients
FC001111,batch-5,USDA,174673,"Grapefruit, raw, pink and red, all areas",Fruits,https://fdc.nal.usda.gov/food-details/174673/nutrients
FC001112,batch-5,USDA,174676,"Grapefruit, raw, white, all areas",Fruits,https://fdc.nal.usda.gov/food-details/174676/nutrients
FC001113,batch-5,USDA,171719,"Cherries, sweet, raw",Fruits,https://fdc.nal.usda.gov/food-details/171719/nutrients
FC001114,batch-5,USDA,173954,"Cherries, sour, red, raw",Fruits,https://fdc.nal.usda.gov/food-details/173954/nutrients
FC001115,batch-5,USDA,169949,"Plums, raw",Fruits,https://fdc.nal.usda.gov/food-details/169949/nutrients
FC001116,batch-5,USDA,168874,"Quinoa, uncooked","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/168874/nutrients
FC001117,batch-5,USDA,168917,"Quinoa, cooked","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/168917/nutrients
FC001118,batch-5,USDA,170688,"Bulgur, dry","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/170688/nutrients
FC001119,batch-5,USDA,170287,"Bulgur, cooked","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/170287/nutrients
FC001120,batch-5,USDA,169699,"Couscous, dry","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/169699/nutrients
FC001121,batch-5,USDA,169700,"Couscous, cooked","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/169700/nutrients
FC001122,batch-5,USDA,170284,"Barley, pearled, raw","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/170284/nutrients
FC001123,batch-5,USDA,170285,"Barley, pearled, cooked","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/170285/nutrients
FC001124,batch-5,USDA,172420,"Lentils, raw","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/172420/nutrients
FC001125,batch-5,USDA,172421,"Lentils, mature seeds, cooked, boiled, without salt","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/172421/nutrients
FC001126,batch-5,USDA,174284,"Lentils, pink or red, raw","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/174284/nutrients
FC001127,batch-5,USDA,170567,"Nuts, almonds","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/170567/nutrients
FC001128,batch-5,USDA,170158,"Nuts, almonds, dry roasted, without salt added","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/170158/nutrients
FC001129,batch-5,USDA,170568,"Nuts, almonds, blanched","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/170568/nutrients
FC001130,batch-5,USDA,170186,"Nuts, walnuts, black, dried","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/170186/nutrients
FC001131,batch-5,USDA,170187,"Nuts, walnuts, english","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/170187/nutrients
FC001132,batch-5,USDA,170184,"Nuts, pistachio nuts, raw","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/170184/nutrients
FC001133,batch-5,USDA,170185,"Nuts, pistachio nuts, dry roasted, without salt added","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/170185/nutrients
FC001134,batch-5,USDA,170182,"Nuts, pecans","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/170182/nutrients
FC001135,batch-5,USDA,170183,"Nuts, pecans, dry roasted, without salt added","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/170183/nutrients
FC001136,batch-5,USDA,170581,"Nuts, hazelnuts or filberts","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/170581/nutrients
FC001137,batch-5,USDA,170583,"Nuts, hazelnuts or filberts, dry roasted, without salt added","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/170583/nutrients
FC001138,batch-5,USDA,170554,"Seeds, chia seeds, dried","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/170554/nutrients
FC001139,batch-5,USDA,169414,"Seeds, flaxseed","Grains, Legumes & Nuts",https://fdc.nal.usda.gov/food-details/169414/nutrients
FC001140,batch-5,USDA,169330,"Broccoli, flower clusters, raw",Vegetables,https://fdc.nal.usda.gov/food-details/169330/nutrients
FC001141,batch-5,USDA,169331,"Broccoli, stalks, raw",Vegetables,https://fdc.nal.usda.gov/food-details/169331/nutrients
FC001142,batch-5,USDA,168510,"Broccoli, cooked, boiled, drained, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/168510/nutrients
FC001143,batch-5,USDA,168513,"Brussels sprouts, cooked, boiled, drained, with salt",Vegetables,https://fdc.nal.usda.gov/food-details/168513/nutrients
FC001144,batch-5,USDA,173957,"Cherries, sweet, canned, water pack, solids and liquids",Fruits,https://fdc.nal.usda.gov/food-details/173957/nutrients
FC001145,batch-5,USDA,173955,"Cherries, sour, red, canned, water pack, solids and liquids",Fruits,https://fdc.nal.usda.gov/food-details/173955/nutrients
FC001146,batch-5,USDA,169968,"Broccoli, frozen, chopped, unprepared",Vegetables,https://fdc.nal.usda.gov/food-details/169968/nutrients
FC001147,batch-5,USDA,169208,"Asparagus, frozen, unprepared",Vegetables,https://fdc.nal.usda.gov/food-details/169208/nutrients
